date value parameter land_use
2012-1-21 0.355825 theta_EHD loc2
2012-1-21 88.9563 sw_EHD loc2
2012-1-21 0.344375 theta_soil loc2
2012-1-21 0 dsc loc2
2012-1-21 0 infil2 loc3
2012-1-21 0 infil loc3
2012-1-21 0 toDistribute loc3
2012-1-21 0 dailySurplus loc3
2012-1-21 225 availablePoreDepth loc3
2012-1-21 500 EHD loc3
2012-1-21 3583.89 SD loc3
2012-1-21 -4.08389 G loc3
2012-1-21 0.45 theta_EHD loc3
2012-1-21 225 sw_EHD loc3
2012-1-21 0.449818 theta_soil loc3
2012-1-21 0 dsc loc3
2012-1-22 0 infil2 loc1
2012-1-22 0 infil loc1
2012-1-22 0 toDistribute loc1
2012-1-22 0 dailySurplus loc1
2012-1-22 7.88835 availablePoreDepth loc1
2012-1-22 111.111 EHD loc1
2012-1-22 2139.94 SD loc1
2012-1-22 -2.25105 G loc1
2012-1-22 0.379005 theta_EHD loc1
2012-1-22 42.1116 sw_EHD loc1
2012-1-22 0.27607 theta_soil loc1
2012-1-22 0.0616645 dsc loc1
2012-1-22 0 infil2 loc2
2012-1-22 0 infil loc2
2012-1-22 0 toDistribute loc2
2012-1-22 0 dailySurplus loc2
2012-1-22 36.0437 availablePoreDepth loc2
2012-1-22 250 EHD loc2
2012-1-22 3568.5 SD loc2
2012-1-22 -3.8185 G loc2
2012-1-22 0.355825 theta_EHD loc2
2012-1-22 88.9563 sw_EHD loc2
2012-1-22 0.344388 theta_soil loc2
2012-1-22 0 dsc loc2
2012-1-22 0 infil2 loc3
2012-1-22 0 infil loc3
2012-1-22 0 toDistribute loc3
2012-1-22 0 dailySurplus loc3
2012-1-22 225 availablePoreDepth loc3
2012-1-22 500 EHD loc3
2012-1-22 3583.97 SD loc3
2012-1-22 -4.08397 G loc3
2012-1-22 0.45 theta_EHD loc3
2012-1-22 225 sw_EHD loc3
2012-1-22 0.449808 theta_soil loc3
2012-1-22 0 dsc loc3
2012-1-23 0 infil2 loc1
2012-1-23 0 infil loc1
2012-1-23 0 toDistribute loc1
2012-1-23 0 dailySurplus loc1
2012-1-23 7.88835 availablePoreDepth loc1
2012-1-23 111.111 EHD loc1
2012-1-23 2139.9 SD loc1
2012-1-23 -2.25101 G loc1
2012-1-23 0.379005 theta_EHD loc1
2012-1-23 42.1116 sw_EHD loc1
2012-1-23 0.276076 theta_soil loc1
2012-1-23 0.0616645 dsc loc1
2012-1-23 0 infil2 loc2
2012-1-23 0 infil loc2
2012-1-23 0 toDistribute loc2
2012-1-23 0 dailySurplus loc2
2012-1-23 36.0437 availablePoreDepth loc2
2012-1-23 250 EHD loc2
2012-1-23 3568.36 SD loc2
2012-1-23 -3.81836 G loc2
2012-1-23 0.355825 theta_EHD loc2
2012-1-23 88.9563 sw_EHD loc2
2012-1-23 0.344402 theta_soil loc2
2012-1-23 0 dsc loc2
2012-1-23 0 infil2 loc3
2012-1-23 0 infil loc3
2012-1-23 0 toDistribute loc3
2012-1-23 0 dailySurplus loc3
2012-1-23 225 availablePoreDepth loc3
2012-1-23 500 EHD loc3
2012-1-23 3584.05 SD loc3
2012-1-23 -4.08405 G loc3
2012-1-23 0.45 theta_EHD loc3
2012-1-23 225 sw_EHD loc3
2012-1-23 0.449799 theta_soil loc3
2012-1-23 0 dsc loc3
2012-1-24 0 infil2 loc1
2012-1-24 0 infil loc1
2012-1-24 0 toDistribute loc1
2012-1-24 0 dailySurplus loc1
2012-1-24 7.88835 availablePoreDepth loc1
2012-1-24 111.111 EHD loc1
2012-1-24 2139.85 SD loc1
2012-1-24 -2.25096 G loc1
2012-1-24 0.379005 theta_EHD loc1
2012-1-24 42.1116 sw_EHD loc1
2012-1-24 0.276082 theta_soil loc1
2012-1-24 0.0616645 dsc loc1
2012-1-24 0 infil2 loc2
2012-1-24 0 infil loc2
2012-1-24 0 toDistribute loc2
2012-1-24 0 dailySurplus loc2
2012-1-24 36.0437 availablePoreDepth loc2
2012-1-24 250 EHD loc2
2012-1-24 3568.22 SD loc2
2012-1-24 -3.81822 G loc2
2012-1-24 0.355825 theta_EHD loc2
2012-1-24 88.9563 sw_EHD loc2
2012-1-24 0.344415 theta_soil loc2
2012-1-24 0 dsc loc2
2012-1-24 0 infil2 loc3
2012-1-24 0 infil loc3
2012-1-24 0 toDistribute loc3
2012-1-24 0 dailySurplus loc3
2012-1-24 225 availablePoreDepth loc3
2012-1-24 500 EHD loc3
2012-1-24 3584.12 SD loc3
2012-1-24 -4.08412 G loc3
2012-1-24 0.45 theta_EHD loc3
2012-1-24 225 sw_EHD loc3
2012-1-24 0.449789 theta_soil loc3
2012-1-24 0 dsc loc3
2012-1-25 0 infil2 loc1
2012-1-25 0 infil loc1
2012-1-25 0 toDistribute loc1
2012-1-25 0 dailySurplus loc1
2012-1-25 7.88835 availablePoreDepth loc1
2012-1-25 111.111 EHD loc1
2012-1-25 2139.8 SD loc1
2012-1-25 -2.25092 G loc1
2012-1-25 0.379005 theta_EHD loc1
2012-1-25 42.1116 sw_EHD loc1
2012-1-25 0.276088 theta_soil loc1
2012-1-25 0.0616645 dsc loc1
2012-1-25 0 infil2 loc2
2012-1-25 0 infil loc2
2012-1-25 0 toDistribute loc2
2012-1-25 0 dailySurplus loc2
2012-1-25 36.0437 availablePoreDepth loc2
2012-1-25 250 EHD loc2
2012-1-25 3568.1 SD loc2
2012-1-25 -3.8181 G loc2
2012-1-25 0.355825 theta_EHD loc2
2012-1-25 88.9563 sw_EHD loc2
2012-1-25 0.344427 theta_soil loc2
2012-1-25 0 dsc loc2
2012-1-25 0 infil2 loc3
2012-1-25 0 infil loc3
2012-1-25 0 toDistribute loc3
2012-1-25 0 dailySurplus loc3
2012-1-25 225 availablePoreDepth loc3
2012-1-25 500 EHD loc3
2012-1-25 3584.2 SD loc3
2012-1-25 -4.0842 G loc3
2012-1-25 0.45 theta_EHD loc3
2012-1-25 225 sw_EHD loc3
2012-1-25 0.44978 theta_soil loc3
2012-1-25 0 dsc loc3
2012-1-26 0 infil2 loc1
2012-1-26 0 infil loc1
2012-1-26 0 toDistribute loc1
2012-1-26 0 dailySurplus loc1
2012-1-26 7.88835 availablePoreDepth loc1
2012-1-26 111.111 EHD loc1
2012-1-26 2139.76 SD loc1
2012-1-26 -2.25087 G loc1
2012-1-26 0.379005 theta_EHD loc1
2012-1-26 42.1116 sw_EHD loc1
2012-1-26 0.276094 theta_soil loc1
2012-1-26 0.0616645 dsc loc1
2012-1-26 0 infil2 loc2
2012-1-26 0 infil loc2
2012-1-26 0 toDistribute loc2
2012-1-26 0 dailySurplus loc2
2012-1-26 36.0437 availablePoreDepth loc2
2012-1-26 250 EHD loc2
2012-1-26 3567.96 SD loc2
2012-1-26 -3.81796 G loc2
2012-1-26 0.355825 theta_EHD loc2
2012-1-26 88.9563 sw_EHD loc2
2012-1-26 0.34444 theta_soil loc2
2012-1-26 0 dsc loc2
2012-1-26 0 infil2 loc3
2012-1-26 0 infil loc3
2012-1-26 0 toDistribute loc3
2012-1-26 0 dailySurplus loc3
2012-1-26 225 availablePoreDepth loc3
2012-1-26 500 EHD loc3
2012-1-26 3584.27 SD loc3
2012-1-26 -4.08427 G loc3
2012-1-26 0.45 theta_EHD loc3
2012-1-26 225 sw_EHD loc3
2012-1-26 0.44977 theta_soil loc3
2012-1-26 0 dsc loc3
2012-1-27 0 infil2 loc1
2012-1-27 0 infil loc1
2012-1-27 0 toDistribute loc1
2012-1-27 0 dailySurplus loc1
2012-1-27 7.88835 availablePoreDepth loc1
2012-1-27 111.111 EHD loc1
2012-1-27 2139.71 SD loc1
2012-1-27 -2.25082 G loc1
2012-1-27 0.379005 theta_EHD loc1
2012-1-27 42.1116 sw_EHD loc1
2012-1-27 0.2761 theta_soil loc1
2012-1-27 0.0616645 dsc loc1
2012-1-27 0 infil2 loc2
2012-1-27 0 infil loc2
2012-1-27 0 toDistribute loc2
2012-1-27 0 dailySurplus loc2
2012-1-27 36.0437 availablePoreDepth loc2
2012-1-27 250 EHD loc2
2012-1-27 3567.83 SD loc2
2012-1-27 -3.81783 G loc2
2012-1-27 0.355825 theta_EHD loc2
2012-1-27 88.9563 sw_EHD loc2
2012-1-27 0.344453 theta_soil loc2
2012-1-27 0 dsc loc2
2012-1-27 0 infil2 loc3
2012-1-27 0 infil loc3
2012-1-27 0 toDistribute loc3
2012-1-27 0 dailySurplus loc3
2012-1-27 225 availablePoreDepth loc3
2012-1-27 500 EHD loc3
2012-1-27 3584.35 SD loc3
2012-1-27 -4.08435 G loc3
2012-1-27 0.45 theta_EHD loc3
2012-1-27 225 sw_EHD loc3
2012-1-27 0.449761 theta_soil loc3
2012-1-27 0 dsc loc3
2012-1-28 0 infil2 loc1
2012-1-28 0 infil loc1
2012-1-28 0 toDistribute loc1
2012-1-28 0 dailySurplus loc1
2012-1-28 7.88835 availablePoreDepth loc1
2012-1-28 111.111 EHD loc1
2012-1-28 2139.67 SD loc1
2012-1-28 -2.25078 G loc1
2012-1-28 0.379005 theta_EHD loc1
2012-1-28 42.1116 sw_EHD loc1
2012-1-28 0.276106 theta_soil loc1
2012-1-28 0.0616645 dsc loc1
2012-1-28 0 infil2 loc2
2012-1-28 0 infil loc2
2012-1-28 0 toDistribute loc2
2012-1-28 0 dailySurplus loc2
2012-1-28 36.0437 availablePoreDepth loc2
2012-1-28 250 EHD loc2
2012-1-28 3567.69 SD loc2
2012-1-28 -3.81769 G loc2
2012-1-28 0.355825 theta_EHD loc2
2012-1-28 88.9563 sw_EHD loc2
2012-1-28 0.344467 theta_soil loc2
2012-1-28 0 dsc loc2
2012-1-28 0 infil2 loc3
2012-1-28 0 infil loc3
2012-1-28 0 toDistribute loc3
2012-1-28 0 dailySurplus loc3
2012-1-28 225 availablePoreDepth loc3
2012-1-28 500 EHD loc3
2012-1-28 3584.43 SD loc3
2012-1-28 -4.08443 G loc3
2012-1-28 0.45 theta_EHD loc3
2012-1-28 225 sw_EHD loc3
2012-1-28 0.449751 theta_soil loc3
2012-1-28 0 dsc loc3
2012-1-29 0 infil2 loc1
2012-1-29 0 infil loc1
2012-1-29 0 toDistribute loc1
2012-1-29 0 dailySurplus loc1
2012-1-29 7.88835 availablePoreDepth loc1
2012-1-29 111.111 EHD loc1
2012-1-29 2139.62 SD loc1
2012-1-29 -2.25073 G loc1
2012-1-29 0.379005 theta_EHD loc1
2012-1-29 42.1116 sw_EHD loc1
2012-1-29 0.276112 theta_soil loc1
2012-1-29 0.0616645 dsc loc1
2012-1-29 0 infil2 loc2
2012-1-29 0 infil loc2
2012-1-29 0 toDistribute loc2
2012-1-29 0 dailySurplus loc2
2012-1-29 36.0437 availablePoreDepth loc2
2012-1-29 250 EHD loc2
2012-1-29 3567.55 SD loc2
2012-1-29 -3.81755 G loc2
2012-1-29 0.355825 theta_EHD loc2
2012-1-29 88.9563 sw_EHD loc2
2012-1-29 0.34448 theta_soil loc2
2012-1-29 0 dsc loc2
2012-1-29 0 infil2 loc3
2012-1-29 0 infil loc3
2012-1-29 0 toDistribute loc3
2012-1-29 0 dailySurplus loc3
2012-1-29 225 availablePoreDepth loc3
2012-1-29 500 EHD loc3
2012-1-29 3584.5 SD loc3
2012-1-29 -4.0845 G loc3
2012-1-29 0.45 theta_EHD loc3
2012-1-29 225 sw_EHD loc3
2012-1-29 0.449741 theta_soil loc3
2012-1-29 0 dsc loc3
2012-1-30 0 infil2 loc1
2012-1-30 0 infil loc1
2012-1-30 0 toDistribute loc1
2012-1-30 0 dailySurplus loc1
2012-1-30 7.88835 availablePoreDepth loc1
2012-1-30 111.111 EHD loc1
2012-1-30 2139.58 SD loc1
2012-1-30 -2.25069 G loc1
2012-1-30 0.379005 theta_EHD loc1
2012-1-30 42.1116 sw_EHD loc1
2012-1-30 0.276118 theta_soil loc1
2012-1-30 0.0616645 dsc loc1
2012-1-30 0 infil2 loc2
2012-1-30 0 infil loc2
2012-1-30 0 toDistribute loc2
2012-1-30 0 dailySurplus loc2
2012-1-30 36.0437 availablePoreDepth loc2
2012-1-30 250 EHD loc2
2012-1-30 3567.43 SD loc2
2012-1-30 -3.81743 G loc2
2012-1-30 0.355825 theta_EHD loc2
2012-1-30 88.9563 sw_EHD loc2
2012-1-30 0.344492 theta_soil loc2
2012-1-30 0 dsc loc2
2012-1-30 0 infil2 loc3
2012-1-30 0 infil loc3
2012-1-30 0 toDistribute loc3
2012-1-30 0 dailySurplus loc3
2012-1-30 225 availablePoreDepth loc3
2012-1-30 500 EHD loc3
2012-1-30 3584.58 SD loc3
2012-1-30 -4.08458 G loc3
2012-1-30 0.45 theta_EHD loc3
2012-1-30 225 sw_EHD loc3
2012-1-30 0.449732 theta_soil loc3
2012-1-30 0 dsc loc3
2012-1-31 0 infil2 loc1
2012-1-31 0 infil loc1
2012-1-31 0 toDistribute loc1
2012-1-31 0 dailySurplus loc1
2012-1-31 7.88835 availablePoreDepth loc1
2012-1-31 111.111 EHD loc1
2012-1-31 2139.53 SD loc1
2012-1-31 -2.25064 G loc1
2012-1-31 0.379005 theta_EHD loc1
2012-1-31 42.1116 sw_EHD loc1
2012-1-31 0.276124 theta_soil loc1
2012-1-31 0.0616645 dsc loc1
2012-1-31 0 infil2 loc2
2012-1-31 0 infil loc2
2012-1-31 0 toDistribute loc2
2012-1-31 0 dailySurplus loc2
2012-1-31 36.0437 availablePoreDepth loc2
2012-1-31 250 EHD loc2
2012-1-31 3567.31 SD loc2
2012-1-31 -3.81731 G loc2
2012-1-31 0.355825 theta_EHD loc2
2012-1-31 88.9563 sw_EHD loc2
2012-1-31 0.344503 theta_soil loc2
2012-1-31 0 dsc loc2
2012-1-31 0 infil2 loc3
2012-1-31 0 infil loc3
2012-1-31 0 toDistribute loc3
2012-1-31 0 dailySurplus loc3
2012-1-31 225 availablePoreDepth loc3
2012-1-31 500 EHD loc3
2012-1-31 3584.66 SD loc3
2012-1-31 -4.08466 G loc3
2012-1-31 0.45 theta_EHD loc3
2012-1-31 225 sw_EHD loc3
2012-1-31 0.449722 theta_soil loc3
2012-1-31 0 dsc loc3
2012-2-1 0 infil2 loc1
2012-2-1 0 infil loc1
2012-2-1 0 toDistribute loc1
2012-2-1 0 dailySurplus loc1
2012-2-1 7.88835 availablePoreDepth loc1
2012-2-1 111.111 EHD loc1
2012-2-1 2139.48 SD loc1
2012-2-1 -2.2506 G loc1
2012-2-1 0.379005 theta_EHD loc1
2012-2-1 42.1116 sw_EHD loc1
2012-2-1 0.276129 theta_soil loc1
2012-2-1 0.0616645 dsc loc1
2012-2-1 0 infil2 loc2
2012-2-1 0 infil loc2
2012-2-1 0 toDistribute loc2
2012-2-1 0 dailySurplus loc2
2012-2-1 36.0437 availablePoreDepth loc2
2012-2-1 250 EHD loc2
2012-2-1 3567.18 SD loc2
2012-2-1 -3.81718 G loc2
2012-2-1 0.355825 theta_EHD loc2
2012-2-1 88.9563 sw_EHD loc2
2012-2-1 0.344515 theta_soil loc2
2012-2-1 0 dsc loc2
2012-2-1 0 infil2 loc3
2012-2-1 0 infil loc3
2012-2-1 0 toDistribute loc3
2012-2-1 0 dailySurplus loc3
2012-2-1 225 availablePoreDepth loc3
2012-2-1 500 EHD loc3
2012-2-1 3584.75 SD loc3
2012-2-1 -4.08475 G loc3
2012-2-1 0.45 theta_EHD loc3
2012-2-1 225 sw_EHD loc3
2012-2-1 0.449711 theta_soil loc3
2012-2-1 0 dsc loc3
2012-2-2 0 infil2 loc1
2012-2-2 0 infil loc1
2012-2-2 0 toDistribute loc1
2012-2-2 0 dailySurplus loc1
2012-2-2 7.88835 availablePoreDepth loc1
2012-2-2 111.111 EHD loc1
2012-2-2 2139.44 SD loc1
2012-2-2 -2.25055 G loc1
2012-2-2 0.379005 theta_EHD loc1
2012-2-2 42.1116 sw_EHD loc1
2012-2-2 0.276135 theta_soil loc1
2012-2-2 0.0616645 dsc loc1
2012-2-2 0 infil2 loc2
2012-2-2 0 infil loc2
2012-2-2 0 toDistribute loc2
2012-2-2 0 dailySurplus loc2
2012-2-2 36.0437 availablePoreDepth loc2
2012-2-2 250 EHD loc2
2012-2-2 3567.06 SD loc2
2012-2-2 -3.81706 G loc2
2012-2-2 0.355825 theta_EHD loc2
2012-2-2 88.9563 sw_EHD loc2
2012-2-2 0.344527 theta_soil loc2
2012-2-2 0 dsc loc2
2012-2-2 0 infil2 loc3
2012-2-2 0 infil loc3
2012-2-2 0 toDistribute loc3
2012-2-2 0 dailySurplus loc3
2012-2-2 225 availablePoreDepth loc3
2012-2-2 500 EHD loc3
2012-2-2 3584.84 SD loc3
2012-2-2 -4.08484 G loc3
2012-2-2 0.45 theta_EHD loc3
2012-2-2 225 sw_EHD loc3
2012-2-2 0.449699 theta_soil loc3
2012-2-2 0 dsc loc3
2012-2-3 0 infil2 loc1
2012-2-3 0 infil loc1
2012-2-3 0 toDistribute loc1
2012-2-3 0 dailySurplus loc1
2012-2-3 7.88835 availablePoreDepth loc1
2012-2-3 111.111 EHD loc1
2012-2-3 2139.39 SD loc1
2012-2-3 -2.2505 G loc1
2012-2-3 0.379005 theta_EHD loc1
2012-2-3 42.1116 sw_EHD loc1
2012-2-3 0.276141 theta_soil loc1
2012-2-3 0.0616645 dsc loc1
2012-2-3 0 infil2 loc2
2012-2-3 0 infil loc2
2012-2-3 0 toDistribute loc2
2012-2-3 0 dailySurplus loc2
2012-2-3 36.0437 availablePoreDepth loc2
2012-2-3 250 EHD loc2
2012-2-3 3566.94 SD loc2
2012-2-3 -3.81694 G loc2
2012-2-3 0.355825 theta_EHD loc2
2012-2-3 88.9563 sw_EHD loc2
2012-2-3 0.344539 theta_soil loc2
2012-2-3 0 dsc loc2
2012-2-3 0 infil2 loc3
2012-2-3 0 infil loc3
2012-2-3 0 toDistribute loc3
2012-2-3 0 dailySurplus loc3
2012-2-3 225 availablePoreDepth loc3
2012-2-3 500 EHD loc3
2012-2-3 3584.93 SD loc3
2012-2-3 -4.08493 G loc3
2012-2-3 0.45 theta_EHD loc3
2012-2-3 225 sw_EHD loc3
2012-2-3 0.449688 theta_soil loc3
2012-2-3 0 dsc loc3
2012-2-4 0 infil2 loc1
2012-2-4 0 infil loc1
2012-2-4 0 toDistribute loc1
2012-2-4 0 dailySurplus loc1
2012-2-4 7.88835 availablePoreDepth loc1
2012-2-4 111.111 EHD loc1
2012-2-4 2139.35 SD loc1
2012-2-4 -2.25046 G loc1
2012-2-4 0.379005 theta_EHD loc1
2012-2-4 42.1116 sw_EHD loc1
2012-2-4 0.276147 theta_soil loc1
2012-2-4 0.0616645 dsc loc1
2012-2-4 0 infil2 loc2
2012-2-4 0 infil loc2
2012-2-4 0 toDistribute loc2
2012-2-4 0 dailySurplus loc2
2012-2-4 36.0437 availablePoreDepth loc2
2012-2-4 250 EHD loc2
2012-2-4 3566.82 SD loc2
2012-2-4 -3.81682 G loc2
2012-2-4 0.355825 theta_EHD loc2
2012-2-4 88.9563 sw_EHD loc2
2012-2-4 0.34455 theta_soil loc2
2012-2-4 0 dsc loc2
2012-2-4 0 infil2 loc3
2012-2-4 0 infil loc3
2012-2-4 0 toDistribute loc3
2012-2-4 0 dailySurplus loc3
2012-2-4 225 availablePoreDepth loc3
2012-2-4 500 EHD loc3
2012-2-4 3585.02 SD loc3
2012-2-4 -4.08502 G loc3
2012-2-4 0.45 theta_EHD loc3
2012-2-4 225 sw_EHD loc3
2012-2-4 0.449676 theta_soil loc3
2012-2-4 0 dsc loc3
2012-2-5 0 infil2 loc1
2012-2-5 0 infil loc1
2012-2-5 0 toDistribute loc1
2012-2-5 0 dailySurplus loc1
2012-2-5 7.88835 availablePoreDepth loc1
2012-2-5 111.111 EHD loc1
2012-2-5 2139.3 SD loc1
2012-2-5 -2.25041 G loc1
2012-2-5 0.379005 theta_EHD loc1
2012-2-5 42.1116 sw_EHD loc1
2012-2-5 0.276153 theta_soil loc1
2012-2-5 0.0616645 dsc loc1
2012-2-5 0 infil2 loc2
2012-2-5 0 infil loc2
2012-2-5 0 toDistribute loc2
2012-2-5 0 dailySurplus loc2
2012-2-5 36.0437 availablePoreDepth loc2
2012-2-5 250 EHD loc2
2012-2-5 3566.7 SD loc2
2012-2-5 -3.8167 G loc2
2012-2-5 0.355825 theta_EHD loc2
2012-2-5 88.9563 sw_EHD loc2
2012-2-5 0.344562 theta_soil loc2
2012-2-5 0 dsc loc2
2012-2-5 0 infil2 loc3
2012-2-5 0 infil loc3
2012-2-5 0 toDistribute loc3
2012-2-5 0 dailySurplus loc3
2012-2-5 225 availablePoreDepth loc3
2012-2-5 500 EHD loc3
2012-2-5 3585.11 SD loc3
2012-2-5 -4.08511 G loc3
2012-2-5 0.45 theta_EHD loc3
2012-2-5 225 sw_EHD loc3
2012-2-5 0.449665 theta_soil loc3
2012-2-5 0 dsc loc3
2012-2-6 0 infil2 loc1
2012-2-6 0 infil loc1
2012-2-6 0 toDistribute loc1
2012-2-6 0 dailySurplus loc1
2012-2-6 7.88835 availablePoreDepth loc1
2012-2-6 111.111 EHD loc1
2012-2-6 2139.26 SD loc1
2012-2-6 -2.25037 G loc1
2012-2-6 0.379005 theta_EHD loc1
2012-2-6 42.1116 sw_EHD loc1
2012-2-6 0.276159 theta_soil loc1
2012-2-6 0.0616645 dsc loc1
2012-2-6 0 infil2 loc2
2012-2-6 0 infil loc2
2012-2-6 0 toDistribute loc2
2012-2-6 0 dailySurplus loc2
2012-2-6 36.0437 availablePoreDepth loc2
2012-2-6 250 EHD loc2
2012-2-6 3566.57 SD loc2
2012-2-6 -3.81657 G loc2
2012-2-6 0.355825 theta_EHD loc2
2012-2-6 88.9563 sw_EHD loc2
2012-2-6 0.344574 theta_soil loc2
2012-2-6 0 dsc loc2
2012-2-6 0 infil2 loc3
2012-2-6 0 infil loc3
2012-2-6 0 toDistribute loc3
2012-2-6 0 dailySurplus loc3
2012-2-6 225 availablePoreDepth loc3
2012-2-6 500 EHD loc3
2012-2-6 3585.21 SD loc3
2012-2-6 -4.08521 G loc3
2012-2-6 0.45 theta_EHD loc3
2012-2-6 225 sw_EHD loc3
2012-2-6 0.449653 theta_soil loc3
2012-2-6 0 dsc loc3
2012-2-7 0 infil2 loc1
2012-2-7 0 infil loc1
2012-2-7 0 toDistribute loc1
2012-2-7 0 dailySurplus loc1
2012-2-7 7.88835 availablePoreDepth loc1
2012-2-7 111.111 EHD loc1
2012-2-7 2139.21 SD loc1
2012-2-7 -2.25032 G loc1
2012-2-7 0.379005 theta_EHD loc1
2012-2-7 42.1116 sw_EHD loc1
2012-2-7 0.276165 theta_soil loc1
2012-2-7 0.0616645 dsc loc1
2012-2-7 0 infil2 loc2
2012-2-7 0 infil loc2
2012-2-7 0 toDistribute loc2
2012-2-7 0 dailySurplus loc2
2012-2-7 36.0437 availablePoreDepth loc2
2012-2-7 250 EHD loc2
2012-2-7 3566.45 SD loc2
2012-2-7 -3.81645 G loc2
2012-2-7 0.355825 theta_EHD loc2
2012-2-7 88.9563 sw_EHD loc2
2012-2-7 0.344586 theta_soil loc2
2012-2-7 0 dsc loc2
2012-2-7 0 infil2 loc3
2012-2-7 0 infil loc3
2012-2-7 0 toDistribute loc3
2012-2-7 0 dailySurplus loc3
2012-2-7 225 availablePoreDepth loc3
2012-2-7 500 EHD loc3
2012-2-7 3585.3 SD loc3
2012-2-7 -4.0853 G loc3
2012-2-7 0.45 theta_EHD loc3
2012-2-7 225 sw_EHD loc3
2012-2-7 0.449642 theta_soil loc3
2012-2-7 0 dsc loc3
2012-2-8 0 infil2 loc1
2012-2-8 0 infil loc1
2012-2-8 0 toDistribute loc1
2012-2-8 0 dailySurplus loc1
2012-2-8 7.88835 availablePoreDepth loc1
2012-2-8 111.111 EHD loc1
2012-2-8 2139.16 SD loc1
2012-2-8 -2.25027 G loc1
2012-2-8 0.379005 theta_EHD loc1
2012-2-8 42.1116 sw_EHD loc1
2012-2-8 0.276171 theta_soil loc1
2012-2-8 0.0616645 dsc loc1
2012-2-8 0 infil2 loc2
2012-2-8 0 infil loc2
2012-2-8 0 toDistribute loc2
2012-2-8 0 dailySurplus loc2
2012-2-8 36.0437 availablePoreDepth loc2
2012-2-8 250 EHD loc2
2012-2-8 3566.33 SD loc2
2012-2-8 -3.81633 G loc2
2012-2-8 0.355825 theta_EHD loc2
2012-2-8 88.9563 sw_EHD loc2
2012-2-8 0.344598 theta_soil loc2
2012-2-8 0 dsc loc2
2012-2-8 0 infil2 loc3
2012-2-8 0 infil loc3
2012-2-8 0 toDistribute loc3
2012-2-8 0 dailySurplus loc3
2012-2-8 225 availablePoreDepth loc3
2012-2-8 500 EHD loc3
2012-2-8 3585.39 SD loc3
2012-2-8 -4.08539 G loc3
2012-2-8 0.45 theta_EHD loc3
2012-2-8 225 sw_EHD loc3
2012-2-8 0.44963 theta_soil loc3
2012-2-8 0 dsc loc3
2012-2-9 0 infil2 loc1
2012-2-9 0 infil loc1
2012-2-9 0 toDistribute loc1
2012-2-9 0 dailySurplus loc1
2012-2-9 7.88835 availablePoreDepth loc1
2012-2-9 111.111 EHD loc1
2012-2-9 2139.12 SD loc1
2012-2-9 -2.25023 G loc1
2012-2-9 0.379005 theta_EHD loc1
2012-2-9 42.1116 sw_EHD loc1
2012-2-9 0.276177 theta_soil loc1
2012-2-9 0.0616645 dsc loc1
2012-2-9 0 infil2 loc2
2012-2-9 0 infil loc2
2012-2-9 0 toDistribute loc2
2012-2-9 0 dailySurplus loc2
2012-2-9 36.0437 availablePoreDepth loc2
2012-2-9 250 EHD loc2
2012-2-9 3566.21 SD loc2
2012-2-9 -3.81621 G loc2
2012-2-9 0.355825 theta_EHD loc2
2012-2-9 88.9563 sw_EHD loc2
2012-2-9 0.344609 theta_soil loc2
2012-2-9 0 dsc loc2
2012-2-9 0 infil2 loc3
2012-2-9 0 infil loc3
2012-2-9 0 toDistribute loc3
2012-2-9 0 dailySurplus loc3
2012-2-9 225 availablePoreDepth loc3
2012-2-9 500 EHD loc3
2012-2-9 3585.48 SD loc3
2012-2-9 -4.08548 G loc3
2012-2-9 0.45 theta_EHD loc3
2012-2-9 225 sw_EHD loc3
2012-2-9 0.449619 theta_soil loc3
2012-2-9 0 dsc loc3
2012-2-10 0 infil2 loc1
2012-2-10 0 infil loc1
2012-2-10 0 toDistribute loc1
2012-2-10 0 dailySurplus loc1
2012-2-10 7.88835 availablePoreDepth loc1
2012-2-10 111.111 EHD loc1
2012-2-10 2139.07 SD loc1
2012-2-10 -2.25018 G loc1
2012-2-10 0.379005 theta_EHD loc1
2012-2-10 42.1116 sw_EHD loc1
2012-2-10 0.276183 theta_soil loc1
2012-2-10 0.0616645 dsc loc1
2012-2-10 0 infil2 loc2
2012-2-10 0 infil loc2
2012-2-10 0 toDistribute loc2
2012-2-10 0 dailySurplus loc2
2012-2-10 36.0437 availablePoreDepth loc2
2012-2-10 250 EHD loc2
2012-2-10 3566.09 SD loc2
2012-2-10 -3.81609 G loc2
2012-2-10 0.355825 theta_EHD loc2
2012-2-10 88.9563 sw_EHD loc2
2012-2-10 0.344621 theta_soil loc2
2012-2-10 0 dsc loc2
2012-2-10 0 infil2 loc3
2012-2-10 0 infil loc3
2012-2-10 0 toDistribute loc3
2012-2-10 0 dailySurplus loc3
2012-2-10 225 availablePoreDepth loc3
2012-2-10 500 EHD loc3
2012-2-10 3585.57 SD loc3
2012-2-10 -4.08557 G loc3
2012-2-10 0.45 theta_EHD loc3
2012-2-10 225 sw_EHD loc3
2012-2-10 0.449607 theta_soil loc3
2012-2-10 0 dsc loc3
2012-2-11 0 infil2 loc1
2012-2-11 0 infil loc1
2012-2-11 0 toDistribute loc1
2012-2-11 0 dailySurplus loc1
2012-2-11 7.88835 availablePoreDepth loc1
2012-2-11 111.111 EHD loc1
2012-2-11 2139.03 SD loc1
2012-2-11 -2.25014 G loc1
