777	2014	2	17	1.65	3.56
778	2014	2	18	0.03	0.01
779	2014	2	19	-3.18	0.08
780	2014	2	20	-3.46	1.49
781	2014	2	21	-2.08	6.94
782	2014	2	22	1.14	4.94
783	2014	2	23	2.55	3.59
784	2014	2	24	4.56	1.52
785	2014	2	25	5.09	0
786	2014	2	26	3.02	0
787	2014	2	27	1.9	5.68
788	2014	2	28	3.24	0.06
789	2014	3	1	1.86	3.51
790	2014	3	2	0.71	4.9
791	2014	3	3	0.57	6.29
792	2014	3	4	1.37	0.15
793	2014	3	5	1.94	0.06
794	2014	3	6	1.94	1.75
795	2014	3	7	4.46	9.01
796	2014	3	8	4.38	13.57
797	2014	3	9	4.91	0.02
798	2014	3	10	5.53	0.04
799	2014	3	11	3.53	0.11
800	2014	3	12	3.33	0.05
801	2014	3	13	3.02	0
802	2014	3	14	4.58	0.04
803	2014	3	15	3.95	0.25
804	2014	3	16	3.15	0
805	2014	3	17	1.4	2.82
806	2014	3	18	2.37	0
807	2014	3	19	1.48	0.25
808	2014	3	20	-1.07	3.16
809	2014	3	21	5.18	2.14
810	2014	3	22	4.99	0
811	2014	3	23	3.58	2.42
812	2014	3	24	3.47	0.05
813	2014	3	25	1.5	0
814	2014	3	26	4.18	0
815	2014	3	27	2.24	0.37
816	2014	3	28	3.88	0.03
817	2014	3	29	4.68	0
818	2014	3	30	5.49	0
819	2014	3	31	6.85	0.06
820	2014	4	1	2.41	0
821	2014	4	2	2.45	0
822	2014	4	3	3.47	0
823	2014	4	4	2.07	0.1
824	2014	4	5	2.75	0.01
825	2014	4	6	2.51	3.29
826	2014	4	7	6.16	7.9
827	2014	4	8	8.08	0
828	2014	4	9	3.85	19.4
829	2014	4	10	1.58	5.05
830	2014	4	11	3.35	1
831	2014	4	12	4.86	0
832	2014	4	13	4.69	11.98
833	2014	4	14	5.45	0
834	2014	4	15	5.75	0
835	2014	4	16	3.12	0.06
836	2014	4	17	6.78	0
837	2014	4	18	4.91	26.17
838	2014	4	19	4.78	0
839	2014	4	20	6.91	0
840	2014	4	21	9.04	0
