date Q_m3d source
2016-1-13 0 lake
2016-1-14 36691.3 drain
2016-1-14 1.87611e+06 overland
2016-1-14 8.34691 stream
2016-1-14 0 lake
2016-1-15 36646.7 drain
2016-1-15 1.87775e+06 overland
2016-1-15 8.55518 stream
2016-1-15 0 lake
2016-1-16 36766 drain
2016-1-16 1.87955e+06 overland
2016-1-16 8.57724 stream
2016-1-16 0 lake
2016-1-17 36835.7 drain
2016-1-17 1.88071e+06 overland
2016-1-17 8.89565 stream
2016-1-17 0 lake
2016-1-18 36923.4 drain
2016-1-18 1.88206e+06 overland
2016-1-18 8.47781 stream
2016-1-18 0 lake
2016-1-19 36957.9 drain
2016-1-19 1.88387e+06 overland
2016-1-19 8.67452 stream
2016-1-19 0 lake
2016-1-20 37244.6 drain
2016-1-20 1.8856e+06 overland
2016-1-20 8.5995 stream
2016-1-20 0 lake
2016-1-21 37196.2 drain
2016-1-21 1.88773e+06 overland
2016-1-21 8.21003 stream
2016-1-21 0 lake
2016-1-22 37237.9 drain
2016-1-22 1.88901e+06 overland
2016-1-22 8.82507 stream
2016-1-22 0 lake
2016-1-23 37338.7 drain
2016-1-23 1.89099e+06 overland
2016-1-23 8.99947 stream
2016-1-23 0 lake
2016-1-24 37493.2 drain
2016-1-24 1.89231e+06 overland
2016-1-24 8.2508 stream
2016-1-24 0 lake
2016-1-25 37456.7 drain
2016-1-25 1.89447e+06 overland
2016-1-25 8.85045 stream
2016-1-25 0 lake
2016-1-26 39998.8 drain
2016-1-26 1.90134e+06 overland
2016-1-26 8.87835 stream
2016-1-26 0 lake
2016-1-27 45795.1 drain
2016-1-27 1.86441e+06 overland
2016-1-27 8.94621 stream
2016-1-27 0 lake
2016-1-28 45126.1 drain
2016-1-28 1.90089e+06 overland
2016-1-28 8.88938 stream
2016-1-28 0 lake
2016-1-29 41845.1 drain
2016-1-29 1.90161e+06 overland
2016-1-29 8.61809 stream
2016-1-29 0 lake
2016-1-30 44698.4 drain
2016-1-30 1.90495e+06 overland
2016-1-30 8.85334 stream
2016-1-30 0 lake
2016-1-31 40038.5 drain
2016-1-31 1.90313e+06 overland
2016-1-31 8.36085 stream
2016-1-31 0 lake
2016-2-1 38439 drain
2016-2-1 1.92746e+06 overland
2016-2-1 8.33209 stream
2016-2-1 0 lake
2016-2-2 38495.1 drain
2016-2-2 1.92335e+06 overland
2016-2-2 8.9335 stream
2016-2-2 0 lake
2016-2-3 41521 drain
2016-2-3 1.8726e+06 overland
2016-2-3 8.84502 stream
2016-2-3 0 lake
2016-2-4 38540.4 drain
2016-2-4 1.94115e+06 overland
2016-2-4 8.61339 stream
2016-2-4 0 lake
2016-2-5 38613.4 drain
2016-2-5 1.91173e+06 overland
2016-2-5 8.50729 stream
2016-2-5 0 lake
2016-2-6 38684.1 drain
2016-2-6 1.91877e+06 overland
2016-2-6 9.18074 stream
2016-2-6 0 lake
2016-2-7 49834.4 drain
2016-2-7 1.88581e+06 overland
2016-2-7 8.37363 stream
2016-2-7 0 lake
2016-2-8 51348.2 drain
2016-2-8 1.94856e+06 overland
2016-2-8 9.34415 stream
2016-2-8 0 lake
2016-2-9 63982.5 drain
2016-2-9 2.08085e+06 overland
2016-2-9 8.24236 stream
2016-2-9 0 lake
2016-2-10 46695 drain
2016-2-10 1.83064e+06 overland
2016-2-10 8.52743 stream
2016-2-10 0 lake
2016-2-11 43284.6 drain
2016-2-11 1.92175e+06 overland
2016-2-11 8.6811 stream
2016-2-11 0 lake
2016-2-12 41525.2 drain
2016-2-12 1.95047e+06 overland
2016-2-12 8.72417 stream
2016-2-12 0 lake
2016-2-13 39122.2 drain
2016-2-13 1.93119e+06 overland
2016-2-13 8.35774 stream
2016-2-13 0 lake
2016-2-14 39164.2 drain
2016-2-14 1.92769e+06 overland
2016-2-14 8.61749 stream
2016-2-14 0 lake
2016-2-15 39226.1 drain
2016-2-15 1.92906e+06 overland
2016-2-15 8.1856 stream
2016-2-15 0 lake
2016-2-16 39265.6 drain
2016-2-16 1.93052e+06 overland
2016-2-16 8.53959 stream
2016-2-16 0 lake
2016-2-17 41786.8 drain
2016-2-17 1.93119e+06 overland
2016-2-17 8.78439 stream
2016-2-17 0 lake
2016-2-18 41179.2 drain
2016-2-18 1.93341e+06 overland
2016-2-18 9.33646 stream
2016-2-18 0 lake
2016-2-19 39592.1 drain
2016-2-19 1.93582e+06 overland
2016-2-19 8.30193 stream
2016-2-19 0 lake
2016-2-20 41074.1 drain
2016-2-20 1.94183e+06 overland
2016-2-20 8.4176 stream
2016-2-20 0 lake
2016-2-21 40935.6 drain
2016-2-21 1.93851e+06 overland
2016-2-21 8.7845 stream
2016-2-21 0 lake
2016-2-22 40567.7 drain
2016-2-22 1.94055e+06 overland
2016-2-22 8.55223 stream
2016-2-22 0 lake
2016-2-23 40042.2 drain
2016-2-23 1.93686e+06 overland
2016-2-23 8.53246 stream
2016-2-23 0 lake
2016-2-24 40040.6 drain
2016-2-24 1.94408e+06 overland
2016-2-24 9.26525 stream
2016-2-24 0 lake
2016-2-25 40892.7 drain
2016-2-25 1.94454e+06 overland
2016-2-25 8.62222 stream
2016-2-25 0 lake
2016-2-26 40158.8 drain
2016-2-26 1.94753e+06 overland
2016-2-26 8.9356 stream
2016-2-26 0 lake
2016-2-27 40974 drain
2016-2-27 1.94842e+06 overland
2016-2-27 8.74791 stream
2016-2-27 0 lake
2016-2-28 40293.3 drain
2016-2-28 1.95033e+06 overland
2016-2-28 8.41011 stream
2016-2-28 0 lake
2016-3-1 40397.4 drain
2016-3-1 1.9513e+06 overland
2016-3-1 8.59842 stream
2016-3-1 0 lake
2016-3-2 41157.2 drain
2016-3-2 1.95363e+06 overland
2016-3-2 8.6774 stream
2016-3-2 0 lake
2016-3-3 41144.4 drain
2016-3-3 1.95508e+06 overland
2016-3-3 9.24104 stream
2016-3-3 0 lake
2016-3-4 41154 drain
2016-3-4 1.95645e+06 overland
2016-3-4 8.34472 stream
2016-3-4 0 lake
2016-3-5 41705 drain
2016-3-5 2.00719e+06 overland
2016-3-5 8.90786 stream
2016-3-5 0 lake
2016-3-6 41422.4 drain
2016-3-6 1.94835e+06 overland
2016-3-6 8.70777 stream
2016-3-6 0 lake
2016-3-7 41910 drain
2016-3-7 1.8912e+06 overland
2016-3-7 9.04615 stream
2016-3-7 0 lake
2016-3-8 41309 drain
2016-3-8 1.9851e+06 overland
2016-3-8 9.12274 stream
2016-3-8 0 lake
2016-3-9 41454.3 drain
2016-3-9 1.98159e+06 overland
2016-3-9 8.92918 stream
2016-3-9 0 lake
2016-3-10 41812.7 drain
2016-3-10 1.96672e+06 overland
2016-3-10 8.73766 stream
2016-3-10 0 lake
2016-3-11 42816.6 drain
2016-3-11 1.92972e+06 overland
2016-3-11 8.52824 stream
2016-3-11 0 lake
2016-3-12 41727 drain
2016-3-12 1.99664e+06 overland
2016-3-12 8.53706 stream
2016-3-12 0 lake
2016-3-13 42324 drain
2016-3-13 1.98817e+06 overland
2016-3-13 8.43777 stream
2016-3-13 0 lake
2016-3-14 42888 drain
2016-3-14 1.92777e+06 overland
2016-3-14 7.97668 stream
2016-3-14 0 lake
2016-3-15 44346 drain
2016-3-15 1.97343e+06 overland
2016-3-15 8.5263 stream
2016-3-15 0 lake
2016-3-16 47572.9 drain
2016-3-16 1.97771e+06 overland
2016-3-16 8.84789 stream
2016-3-16 0 lake
2016-3-17 48741.3 drain
2016-3-17 1.98052e+06 overland
2016-3-17 8.71169 stream
2016-3-17 0 lake
2016-3-18 46318.3 drain
2016-3-18 1.98021e+06 overland
2016-3-18 8.43402 stream
2016-3-18 0 lake
2016-3-19 44045 drain
2016-3-19 1.97949e+06 overland
2016-3-19 9.28706 stream
2016-3-19 0 lake
2016-3-20 46939.4 drain
2016-3-20 1.98383e+06 overland
2016-3-20 8.90202 stream
2016-3-20 0 lake
2016-3-21 46991.7 drain
2016-3-21 1.98645e+06 overland
2016-3-21 8.57436 stream
2016-3-21 0 lake
2016-3-22 42618.5 drain
2016-3-22 1.98437e+06 overland
2016-3-22 8.46488 stream
2016-3-22 0 lake
2016-3-23 42664.4 drain
2016-3-23 1.98568e+06 overland
2016-3-23 8.79132 stream
2016-3-23 0 lake
2016-3-24 42881.1 drain
2016-3-24 1.98849e+06 overland
2016-3-24 8.69473 stream
2016-3-24 0 lake
2016-3-25 42888 drain
2016-3-25 1.99014e+06 overland
2016-3-25 9.40249 stream
2016-3-25 0 lake
2016-3-26 43049 drain
2016-3-26 1.99125e+06 overland
2016-3-26 8.37964 stream
2016-3-26 0 lake
2016-3-27 43519 drain
2016-3-27 1.99338e+06 overland
2016-3-27 8.62794 stream
2016-3-27 0 lake
